employee_id,name,age,gender,department,job_role,salary,joining_date,city,email,experience_years,performance_score
EMP13628,Rahul Kumar,57,M,IT,software engineer,89158.0,2023-12-06,Hyd,,16.6,Poor
EMP14678,Anjali Menon,56,Female,IT,Marketing Analyst,146707.0,2016-11-13,Chennai ,,11.0,
EMP15120,Rahul Reddy,38,Unknown,Operations,Marketing Analyst,155851.0,2018-05-05,Mumbai ,,20.6,
EMP24402,Anjali Singh,48,Unknown,HR,,131752.0,2017-02-01,Pune,,20.9,Excellent
EMP26490,Sneha Patel,51,,Sales,Sales Executive,69654.0,2018-04-20,Bengaluru,,0.7,Poor
EMP16305,Suresh Nair,30,Female,Finance,Marketing Analyst,70023.0,2019-06-25,Delhi,,0.2,Poor
EMP24124,Suresh Singh,45,male,Marketing,HR Executive,52611.0,2018-11-05,Bengaluru,,14.9,Good
EMP28299,Arun Das,46,female,Marketing,Operations Manager,50243.0,2023-10-14,Chennai ,,15.3,good
EMP25646,Rahul Menon,59,M,Marketing,Sales Executive,58942.0,2020-03-28,Hyd,,16.9,good
EMP25549,Suresh Singh,40,Male,HR,Data Analyst,85618.0,2016-08-02,Bengaluru,,2.3,Poor
EMP15556,Priya Nair,40,Male,IT,Sales Executive,23149.0,2022-06-08,Bangalore,,3.2,Excellent
EMP20991,Arun Patel,32,Female,IT,Accountant,145166.0,2017-02-20,Kochi,,22.6,excellent
EMP16292,Rahul Nair,47,M,HR,Operations Manager,59859.0,2026-02-16,Bengaluru,,23.8,
EMP15421,Anjali Kumar,27,Male,HR,HR Executive,144687.0,,Pune,,21.3,Average
EMP22784,Vijay Kumar,22,Female,Operations,Data analyst,141716.0,2023-07-08,Bengaluru,,17.9,
EMP24568,Pooja Verma,47,,Sales,Accountant,49800.0,2017-05-21,Hyderabad,,24.2,good
EMP13234,Vignesh Kumar,27,female,IT,,24127.0,2017-01-06,Chennai ,,7.5,
EMP18324,Divya Iyer,42,Female,IT,Marketing Analyst,48825.0,2020-06-24,Chennai ,,0.3,Good
EMP29890,Sneha Kumar,62,Unknown,IT,Accountant,106722.0,2017-12-22,Kochi,,6.5,Average
EMP19513,Rahul Singh,35,Unknown,IT,software engineer,94569.0,2021-01-10,Delhi,,7.1,Excellent
EMP24819,Priya Singh,62,Female,IT,software engineer,73502.0,2024-08-28,Hyd,,18.9,excellent
EMP23800,Meena Reddy,51,,Marketing,Operations Manager,157657.0,2022-01-15,Chennai,,17.9,Good
EMP17362,Amit Nair,23,Male,Sales,HR Executive,167567.0,2015-08-13,Hyderabad,,13.7,good
EMP20809,Vignesh Reddy,47,F,HR,Accountant,37207.0,2024-03-21,Hyd,,22.3,Average
EMP21229,Arun Iyer,45,Male,HR,software engineer,64722.0,2017-03-09,Chennai,,9.2,Excellent
EMP26735,Ravi Verma,54,female,HR,HR Executive,85529.0,2019-05-18,Pune,,14.3,
EMP11587,Vignesh Gupta,44,Unknown,HR,Marketing Analyst,74620.0,2022-03-11,Hyderabad,,0.1,Good
EMP23012,Priya Rao,26,female,Sales,Software Engineer,27263.0,2016-10-06,Pune,,20.3,Excellent
EMP28189,Nisha Gupta,62,female,IT,Sales Executive,152322.0,2020-02-14,Chennai ,,8.0,Good
EMP12016,Ravi Kumar,60,M,Marketing,,114872.0,2020-02-10,Bangalore,,22.5,good
EMP18125,Amit Patel,28,,IT,HR Executive,169454.0,2017-01-11,Hyd,,4.0,
EMP25841,Karthik Das,32,F,Finance,software engineer,151947.0,2022-12-17,Mumbai,,9.6,
EMP18463,Pooja Kumar,37,M,Sales,Data Analyst,97148.0,2020-05-03,Bengaluru,,11.0,
EMP27146,Nisha Kumar,60,M,Sales,Sales Executive,21277.0,2025-12-27,Mumbai ,,15.9,excellent
EMP18237,Nisha Verma,44,male,IT,Accountant,139713.0,2022-06-15,Mumbai,,13.0,Poor
EMP10914,Sneha Patel,61,M,HR,Software Engineer,151078.0,2021-12-24,Chennai ,,9.3,
EMP14755,Divya Rao,26,F,IT,Sales Executive,39803.0,2015-12-04,Bangalore,,2.2,excellent
EMP23776,Sneha Patel,20,Unknown,IT,software engineer,97322.0,2015-06-14,Delhi,,18.8,excellent
EMP23664,Karthik Reddy,53,male,Sales,Operations Manager,80667.0,2025-05-29,Chennai ,,2.8,
EMP20849,  Sneha Gupta  ,58,F,Finance,HR Executive,174923.0,2017-12-23,Bangalore,,12.0,excellent
EMP17710,Ravi Singh,47,Male,Sales,HR Executive,143612.0,2015-04-12,Hyd,,21.3,Good
EMP18656,Anjali Gupta,58,Male,Marketing,software engineer,95104.0,2015-03-08,Mumbai,,24.8,
EMP13104,  Rahul Singh  ,18,F,Marketing,,66339.0,2017-05-08,Chennai,,15.4,Average
EMP12761,Nisha Gupta,53,F,Finance,Data Analyst,30082.0,2017-09-08,Kochi,,18.2,
EMP24827,Karthik Das,27,M,IT,Data Analyst,166720.0,2019-09-13,Delhi,,1.1,
EMP29953,Anjali Nair,53,Male,IT,software engineer,118828.0,2020-11-19,Hyderabad,,20.8,Excellent
EMP14212,Amit Singh,43,Male,Sales,Operations Manager,68622.0,2025-10-24,Bengaluru,,16.5,Good
EMP28884,Vignesh Gupta,25,Male,IT,HR Executive,51132.0,2020-01-26,Pune,,3.6,
EMP24753,Anjali Verma,18,male,IT,HR Executive,147858.0,2019-09-29,Pune,,17.9,excellent
EMP22073,Karthik Nair,40,,HR,software engineer,172385.0,2019-08-20,Chennai ,,13.2,excellent
EMP10620,Arun Das,42,male,HR,Accountant,130386.0,2019-12-30,Mumbai,,7.5,Average
EMP13913,Karthik Nair,30,Unknown,Sales,Marketing Analyst,113534.0,2015-01-14,Hyd,,21.2,Poor
EMP10204,Amit Gupta,45,,Marketing,,21879.0,2020-11-24,Delhi,,3.9,Good
EMP14981,Amit Reddy,54,F,Finance,software engineer,39693.0,2016-06-30,Chennai,,15.1,Poor
EMP24017,Divya Sharma,46,M,HR,Accountant,68759.0,2016-12-20,Bangalore,,20.7,
EMP25391,Ravi Verma,50,Unknown,Marketing,Data analyst,101422.0,2025-04-05,Chennai,,21.6,
EMP18648,Arun Patel,37,M,HR,Marketing Analyst,124115.0,,Mumbai ,,12.8,Good
EMP26937,Karthik Patel,31,Male,Sales,Accountant,171466.0,2023-02-09,Chennai,,9.8,Average
EMP26632,Anjali Kumar,24,Male,HR,Sales Executive,47978.0,2025-04-16,Pune,,10.9,Poor
EMP13445,Anjali Menon,54,M,HR,software engineer,106469.0,2025-12-20,Hyd,,19.1,
EMP23193,Vignesh Patel,20,Male,IT,Sales Executive,123494.0,2016-10-28,Kochi,,15.2,Poor
EMP18485,Rahul Sharma,51,Male,Finance,HR Executive,164580.0,2019-03-26,Chennai,,22.5,excellent
EMP26084,Suresh Kumar,45,Male,Finance,Data analyst,137252.0,2017-11-01,Hyd,,21.7,Good
EMP18547,Nisha Das,53,Female,Finance,HR Executive,94322.0,2015-07-30,Bengaluru,,13.1,
EMP12284,Rahul Gupta,24,,Finance,Marketing Analyst,37079.0,2015-04-06,Pune,,21.9,
EMP14125,Suresh Nair,22,Female,Finance,Data Analyst,104571.0,2017-04-24,Bangalore,,10.5,
EMP14936,Vignesh Gupta,24,male,Finance,Marketing Analyst,120271.0,2015-11-23,Bengaluru,,2.4,Poor
EMP24926,Rahul Sharma,19,F,Operations,Data Analyst,148572.0,2017-01-02,Pune,,14.0,Excellent
EMP26929,Karthik Nair,62,F,Finance,Marketing Analyst,146441.0,2022-12-26,Pune,,6.2,good
EMP20667,Meena Das,59,F,IT,HR Executive,177214.0,2022-09-18,Bengaluru,,20.6,Excellent
EMP16418,Nisha Rao,43,,IT,Marketing Analyst,35698.0,2024-01-31,Chennai,,22.8,Good
EMP27800,Nisha Das,55,Unknown,Sales,Software Engineer,157002.0,2017-10-31,Chennai,,7.7,Poor
EMP23374,Ravi Singh,63,male,Finance,Sales Executive,30832.0,2020-07-30,Hyd,,19.3,
EMP14609,Pooja Iyer,60,Male,IT,HR Executive,51108.0,2015-11-26,Pune,,18.5,
EMP19671,Amit Rao,43,M,IT,software engineer,130878.0,2024-12-13,Chennai,,21.6,Good
EMP25807,Ravi Reddy,23,,Finance,,69435.0,2022-09-29,Mumbai,,5.9,Excellent
EMP28369,Anjali Gupta,37,M,Finance,,167831.0,2024-09-26,Chennai,,0.3,Excellent
EMP14527,Pooja Patel,36,F,IT,Marketing Analyst,122966.0,2015-07-16,Hyderabad,,4.5,excellent
EMP15340,Meena Kumar,63,Female,Marketing,Software Engineer,51762.0,2017-12-26,Hyderabad,,9.8,excellent
EMP13072,Divya Verma,37,F,Sales,Accountant,140231.0,2021-12-03,Mumbai ,,7.4,excellent
EMP16318,Karthik Verma,39,male,HR,Accountant,128091.0,2020-07-26,Mumbai,,19.7,Good
EMP17470,Sneha Gupta,19,,Sales,HR Executive,31008.0,2022-08-01,Pune,,9.0,
EMP21972,Sneha Das,38,male,Marketing,HR Executive,153162.0,2022-09-17,Delhi,,21.1,
EMP14244,Anjali Sharma,33,M,Operations,software engineer,104373.0,2026-05-29,Hyderabad,,7.8,Good
EMP17825,Rahul Nair,30,Male,HR,software engineer,104097.0,2018-03-31,Chennai,,7.9,Average
EMP18129,Divya Menon,28,,IT,Accountant,111898.0,2019-02-20,Bengaluru,,8.3,Average
EMP25028,Rahul Kumar,27,M,IT,,120559.0,2018-04-23,Mumbai,,14.5,
EMP11776,Meena Iyer,59,Male,Sales,Data Analyst,119670.0,2024-06-09,Mumbai ,,21.5,excellent
EMP12864,Priya Menon,34,Unknown,Marketing,Operations Manager,133453.0,2020-11-25,Mumbai,,0.8,
EMP28108,Pooja Kumar,43,M,Marketing,Data Analyst,40525.0,2021-04-11,Hyderabad,,1.2,
EMP21683,Suresh Patel,58,Female,Finance,HR Executive,48387.0,2023-08-31,Chennai,,13.5,Poor
EMP24472,Pooja Gupta,53,female,Sales,,161799.0,2015-05-09,Bangalore,,4.9,Average
EMP23777,Suresh Nair,21,F,Marketing,Data Analyst,107915.0,2018-12-26,Pune,,17.9,Poor
EMP25055,Ravi Patel,18,Unknown,Finance,Operations Manager,125878.0,2026-03-06,Hyderabad,,16.1,Poor
EMP28000,Suresh Nair,55,male,Operations,Operations Manager,40472.0,2019-06-13,Hyd,,14.0,Good
EMP15347,Meena Sharma,65,Female,Sales,Sales Executive,117696.0,2025-09-29,Bengaluru,,14.8,Average
EMP17937,Meena Kumar,25,,Finance,Operations Manager,79787.0,2020-11-11,Delhi,,15.4,Poor
EMP28392,Suresh Singh,48,Female,HR,Accountant,94973.0,2019-12-05,Pune,,16.4,Excellent
EMP17394,Pooja Verma,26,,HR,Accountant,109838.0,2023-06-21,Mumbai ,,1.6,Good
EMP16178,Meena Reddy,45,Unknown,HR,Marketing Analyst,104162.0,2023-04-10,Pune,,17.0,excellent
EMP22868,Anjali Iyer,47,F,IT,Sales Executive,158798.0,2019-05-26,Chennai,,6.3,
EMP12011,Arun Nair,27,Unknown,Finance,HR Executive,145097.0,2018-05-02,Delhi,,18.4,Excellent
EMP25812,Rahul Das,40,M,HR,Marketing Analyst,173169.0,2022-09-26,Mumbai ,,11.9,
EMP21023,Vignesh Gupta,20,Male,IT,Operations Manager,175327.0,2026-02-23,Hyd,,14.4,good
EMP17192,Amit Rao,40,female,HR,Operations Manager,69802.0,2022-10-21,Delhi,,20.1,
EMP17383,Vijay Gupta,42,male,Sales,Sales Executive,168290.0,2015-12-17,Hyderabad,,23.0,
EMP24516,Nisha Rao,24,Unknown,Operations,,132286.0,2015-06-25,Hyderabad,,6.1,excellent
EMP11680,Pooja Rao,40,Male,HR,Data analyst,100713.0,2020-09-14,Hyderabad,,17.6,
EMP23509,Amit Iyer,61,F,IT,Marketing Analyst,177398.0,2015-10-31,Chennai ,,14.3,Excellent
EMP12867,Meena Menon,50,Male,Operations,Accountant,87710.0,2019-07-25,Mumbai,,8.1,excellent
EMP11914,Arun Nair,24,Male,Finance,,88102.0,2024-03-30,Hyderabad,,24.9,
EMP25388,Anjali Singh,26,F,Operations,Data Analyst,89401.0,2022-11-03,Pune,,10.2,Excellent
EMP23237,Arun Verma,59,Unknown,IT,Accountant,51561.0,2015-05-20,Kochi,,1.2,Average
EMP15699,Divya Sharma,55,Male,HR,Accountant,40943.0,2025-05-29,Mumbai ,,12.2,
EMP23386,Pooja Nair,48,Female,Finance,Data analyst,46383.0,2021-03-29,Hyderabad,,19.0,
EMP14219,Divya Kumar,35,,IT,Data analyst,92079.0,2026-04-11,Hyd,,17.9,good
EMP20388,Sneha Menon,37,F,HR,Data Analyst,133997.0,2019-10-18,Chennai,,4.1,excellent
EMP28121,Vignesh Rao,24,Unknown,IT,,151713.0,2022-12-04,Bangalore,,12.6,
EMP29264,Sneha Gupta,18,Female,HR,Marketing Analyst,84547.0,2026-06-23,Bangalore,,24.1,Excellent
EMP12302,Suresh Nair,32,female,Sales,Sales Executive,117816.0,2016-07-08,Kochi,,2.6,Good
EMP13754,Sneha Singh,39,female,IT,Data Analyst,53429.0,,Mumbai,,7.9,Poor
EMP29434,Ravi Iyer,32,female,Operations,Software Engineer,88938.0,2025-02-18,Delhi,,11.3,excellent
EMP24881,Amit Verma,53,,HR,Accountant,92359.0,2025-09-21,Bangalore,,6.6,good
EMP19531,Arun Nair,49,female,Finance,Data Analyst,116523.0,2026-01-13,Chennai,,2.5,Good
EMP20805,Anjali Reddy,46,M,IT,Data analyst,134310.0,2016-10-23,Bangalore,,5.3,Excellent
EMP12055,Sneha Menon,45,female,IT,HR Executive,61562.0,2019-12-15,Chennai ,,18.0,
EMP27391,Sneha Sharma,48,F,HR,,66458.0,2023-04-03,Kochi,,12.0,Good
EMP16298,Suresh Gupta,43,Female,Marketing,Sales Executive,63604.0,2022-10-03,Pune,,1.1,Good
EMP12782,Nisha Menon,46,F,Operations,software engineer,65464.0,2019-01-31,Mumbai,,8.7,
EMP27016,Sneha Iyer,54,Unknown,HR,Software Engineer,152056.0,2024-09-04,Chennai ,,6.1,
EMP16757,Ravi Menon,24,Unknown,IT,Operations Manager,30532.0,2024-08-01,Pune,,0.4,good
EMP18796,Nisha Das,47,Female,HR,Marketing Analyst,173698.0,2018-11-18,Pune,,23.0,Average
EMP10739,Pooja Iyer,31,male,Sales,Accountant,177856.0,2022-04-06,Hyd,,1.6,good
EMP14422,Suresh Verma,55,F,IT,Data Analyst,44639.0,2018-04-07,Pune,,14.3,
EMP22052,Nisha Iyer,56,M,Marketing,Accountant,117249.0,2022-11-23,Hyd,,2.1,excellent
EMP18976,Anjali Kumar,18,M,HR,Sales Executive,154372.0,2020-01-12,Delhi,,8.9,Average
EMP23855,Sneha Kumar,35,M,IT,HR Executive,29994.0,2020-02-01,Pune,,9.6,
EMP12520,Meena Menon,61,Male,Marketing,software engineer,178412.0,2017-07-04,Chennai ,,19.3,Poor
EMP15458,Ravi Singh,21,M,Finance,Operations Manager,147181.0,2015-07-05,Chennai ,,18.6,good
EMP21247,Vignesh Nair,56,Unknown,Sales,Software Engineer,38465.0,2017-01-01,Mumbai,,23.3,excellent
EMP13770,Nisha Patel,65,,IT,Software Engineer,32815.0,2026-01-21,Pune,,23.4,Excellent
EMP23148,Suresh Gupta,56,,Finance,Sales Executive,112265.0,2025-05-31,Kochi,,22.1,excellent
EMP28204,Pooja Das,51,M,Sales,HR Executive,154921.0,2019-02-18,Bangalore,,11.8,Excellent
EMP28598,Pooja Gupta,37,Female,IT,software engineer,111209.0,2025-05-28,Mumbai ,,21.0,
EMP24911,Priya Kumar,41,male,HR,HR Executive,162458.0,2022-07-31,Bengaluru,,17.7,
EMP25465,Amit Verma,19,M,IT,HR Executive,136761.0,2018-10-04,Kochi,,9.1,excellent
EMP26963,Nisha Iyer,42,Female,HR,HR Executive,44651.0,2017-11-02,Mumbai ,,8.0,Excellent
EMP16543,Karthik Sharma,65,Female,Marketing,software engineer,57930.0,2015-11-18,Mumbai ,,6.2,excellent
EMP11186,Nisha Kumar,33,M,HR,Data analyst,64438.0,2020-11-23,Kochi,,20.9,Average
EMP14297,Priya Reddy,31,F,IT,,105304.0,2020-03-04,Delhi,,4.1,excellent
EMP10493,Divya Patel,34,Male,Operations,,70339.0,2016-12-21,Hyd,,1.5,Excellent
EMP14791,Divya Kumar,44,female,HR,Sales Executive,152861.0,2023-11-15,Bengaluru,,15.0,
EMP29787,Suresh Patel,52,Male,IT,,24499.0,2016-05-09,Pune,,18.0,Poor
EMP10411,Amit Verma,22,F,IT,Marketing Analyst,83326.0,2024-10-13,  Hyderabad  ,,15.2,Good
EMP16200,Ravi Das,35,,IT,Operations Manager,58716.0,2019-05-01,Delhi,,23.9,Excellent
EMP21228,Suresh Nair,48,Male,IT,software engineer,94989.0,2025-08-21,Chennai,,18.0,good
EMP26607,Suresh Verma,24,male,HR,Accountant,120509.0,2025-10-12,Bangalore,,11.8,Good
EMP20828,Vignesh Gupta,61,female,Sales,Software Engineer,104815.0,2018-01-30,Hyd,,24.3,
EMP23347,Ravi Menon,25,Unknown,HR,Marketing Analyst,115927.0,2020-08-20,Pune,,8.6,Poor
EMP25002,Nisha Rao,60,F,Sales,Data analyst,107011.0,2018-06-28,Kochi,,14.8,
EMP18260,Pooja Sharma,31,Male,Sales,software engineer,152657.0,2017-05-22,Bangalore,,2.2,
EMP21308,Suresh Patel,54,Female,Marketing,Sales Executive,37381.0,2023-04-16,Chennai ,,22.4,
EMP18553,Suresh Verma,44,female,Finance,HR Executive,88749.0,2018-10-16,Chennai ,,22.1,Excellent
EMP10716,Vijay Kumar,24,,Sales,Data analyst,153833.0,2025-12-03,Delhi,,5.7,Average
EMP11767,Karthik Verma,27,F,Finance,Data Analyst,93043.0,2016-11-17,Kochi,,18.1,Good
EMP11000,Meena Sharma,42,male,Finance,Operations Manager,46755.0,2017-02-24,Chennai,,0.1,
EMP26240,Sneha Menon,64,F,Operations,,41601.0,2021-01-25,Hyderabad,,10.8,excellent
EMP12818,Divya Nair,45,male,Finance,Data Analyst,119868.0,2024-11-15,Mumbai ,,14.9,Average
EMP21797,Vignesh Patel,47,female,IT,Operations Manager,87324.0,2024-08-01,Delhi,,5.1,
EMP15456,Vignesh Gupta,18,female,IT,,71964.0,2020-07-20,Hyderabad,,8.4,Average
EMP25782,Ravi Nair,52,male,HR,Operations Manager,51325.0,2025-08-30,Kochi,,17.9,excellent
EMP17052,Nisha Nair,52,female,Finance,HR Executive,141271.0,2017-07-04,Chennai,,20.9,Excellent
EMP12256,Sneha Verma,45,Female,Marketing,Operations Manager,67369.0,2021-04-08,Kochi,,23.0,excellent
EMP12456,Pooja Reddy,41,male,HR,Data Analyst,142438.0,2022-06-26,Kochi,,19.0,
EMP15272,Vignesh Verma,55,Unknown,Finance,software engineer,72645.0,2022-01-16,Mumbai ,,21.6,Excellent
EMP26843,Rahul Nair,31,male,HR,Data Analyst,83577.0,2015-02-11,Hyd,,2.3,excellent
EMP11211,Sneha Singh,55,male,Marketing,,173927.0,2023-11-11,  Pune  ,,14.9,Poor
EMP18315,Arun Patel,36,,Sales,software engineer,120620.0,2021-11-06,Pune,,16.8,Poor
EMP20641,Pooja Sharma,58,female,HR,Data Analyst,44649.0,2019-03-16,Chennai ,,18.1,Excellent
EMP20924,Arun Rao,58,M,IT,Operations Manager,104030.0,2018-05-23,Chennai,,1.0,Good
EMP12659,Amit Singh,21,male,HR,Accountant,116404.0,2023-05-20,Hyd,,11.0,Good
EMP14530,Anjali Sharma,42,M,HR,HR Executive,108304.0,2024-11-14,Bengaluru,,23.9,
EMP29344,Pooja Nair,60,,HR,Sales Executive,84289.0,2023-12-22,Mumbai,,14.5,
EMP21823,Anjali Kumar,56,Unknown,Marketing,Sales Executive,142243.0,2016-12-16,Bangalore,,11.9,Excellent
EMP29507,  Pooja Nair  ,52,F,Finance,Data analyst,90270.0,2021-11-10,Kochi,,18.5,Excellent
EMP19490,Priya Das,30,female,IT,Software Engineer,78956.0,2022-10-24,Pune,,8.9,Excellent
EMP26033,Arun Sharma,53,male,Finance,,141687.0,2019-08-02,Delhi,,7.1,
EMP18794,Anjali Gupta,31,Male,Finance,Operations Manager,168359.0,2018-09-12,Pune,,7.3,Excellent
EMP23092,Rahul Rao,21,Female,IT,Sales Executive,29454.0,2015-05-09,Hyd,,20.9,Excellent
EMP10591,Vignesh Reddy,37,female,Finance,Sales Executive,32099.0,2018-04-02,Mumbai ,,2.6,good
EMP25414,Meena Patel,30,,HR,Operations Manager,31648.0,2025-04-06,Delhi,,12.1,excellent
EMP16521,Vignesh Kumar,30,male,Marketing,software engineer,71063.0,2016-01-14,Hyderabad,,2.8,
EMP12522,Rahul Reddy,59,M,Sales,,133626.0,2025-04-16,Chennai ,,24.4,Good
EMP17025,Suresh Singh,44,,Sales,Software Engineer,84714.0,2023-07-18,Chennai,,10.5,good
EMP19455,Anjali Menon,27,M,Sales,Data analyst,104113.0,2025-03-12,Pune,,9.5,
EMP17021,Ravi Menon,37,Female,HR,Marketing Analyst,153646.0,2015-05-28,Delhi,,19.2,Average
EMP11461,Vignesh Menon,44,male,HR,software engineer,178615.0,2025-12-01,Bangalore,,11.8,Average
EMP28453,Suresh Gupta,20,male,Sales,Data Analyst,18876.0,2022-02-14,Bengaluru,,2.1,Average
EMP24318,Amit Kumar,65,Female,Marketing,,98206.0,2025-01-05,Pune,,14.3,
EMP11890,Sneha Gupta,52,M,Sales,Sales Executive,133373.0,2017-05-25,Chennai ,,19.3,Good
EMP25432,Karthik Singh,51,M,Operations,Accountant,81269.0,2025-05-05,Delhi,,11.6,Good
EMP14986,Amit Das,29,M,HR,Accountant,123656.0,2022-12-25,Mumbai ,,17.9,
EMP28460,Priya Das,32,Female,Finance,Accountant,145748.0,2020-08-06,Bengaluru,,14.2,Good
EMP26254,Suresh Rao,35,male,IT,Accountant,63851.0,2024-11-28,Bangalore,,23.7,good
EMP28414,Vijay Verma,53,Female,Sales,software engineer,55138.0,2025-12-09,Chennai,,17.3,Excellent
EMP14249,Sneha Sharma,34,Male,Marketing,Operations Manager,94744.0,2016-06-26,Bengaluru,,5.8,Good
EMP26057,Anjali Das,48,M,IT,Software Engineer,84892.0,2025-10-13,Delhi,,22.7,
EMP22530,Priya Verma,23,,HR,Marketing Analyst,129130.0,2015-11-26,Chennai,,7.5,good
EMP29546,Arun Iyer,22,Female,HR,software engineer,120128.0,2018-06-29,Chennai,,16.5,
EMP13833,Suresh Patel,33,Male,Finance,,135231.0,2024-03-11,Kochi,,19.0,
EMP19762,Suresh Rao,51,female,IT,HR Executive,136403.0,2019-06-26,Kochi,,23.0,Good
EMP21995,  Amit Nair  ,49,Unknown,IT,Data Analyst,118771.0,2019-06-02,Chennai ,,15.9,
EMP28814,Arun Patel,24,,Marketing,Operations Manager,150546.0,2015-10-06,Chennai ,,3.9,good
EMP28547,Amit Patel,43,,Sales,Marketing Analyst,61454.0,2024-07-03,Kochi,,24.8,Excellent
EMP24114,Vignesh Nair,58,F,HR,Data analyst,18614.0,2015-03-27,Delhi,,5.1,
EMP19839,Anjali Sharma,23,female,Sales,Operations Manager,114479.0,2020-09-22,Mumbai ,,14.7,excellent
EMP14032,Pooja Verma,27,male,HR,Sales Executive,168308.0,2018-07-12,Chennai ,,18.6,
EMP29555,Pooja Iyer,53,Male,Finance,,118403.0,2021-04-26,Hyd,,18.4,Poor
EMP29217,Amit Patel,38,female,Finance,Data Analyst,36398.0,2019-09-07,Chennai,,15.8,
EMP18877,Divya Sharma,64,Male,IT,Sales Executive,116404.0,2021-03-12,Mumbai ,,15.9,Poor
EMP17403,Arun Verma,21,female,Sales,Software Engineer,19862.0,2018-07-30,Hyd,,20.6,Excellent
EMP24817,Anjali Patel,46,male,IT,Data analyst,132188.0,2020-05-18,Chennai ,,19.3,
EMP13451,Amit Kumar,65,F,HR,Data Analyst,64521.0,2026-04-10,Hyderabad,,19.8,
EMP21447,  Anjali Das  ,64,Unknown,Finance,Marketing Analyst,159365.0,2025-10-09,Chennai ,,12.3,
EMP12673,Anjali Patel,42,male,HR,Accountant,166030.0,2024-09-04,Pune,,12.4,Excellent
EMP24735,Sneha Verma,63,Unknown,IT,Software Engineer,89036.0,2026-07-11,Delhi,,5.5,Poor
EMP28646,  Arun Verma  ,22,,IT,Marketing Analyst,162298.0,2019-09-13,Pune,,20.5,
EMP14982,  Amit Kumar  ,22,Female,HR,HR Executive,85798.0,2025-11-07,Mumbai,,1.4,Good
EMP28387,Divya Reddy,32,male,Finance,,35657.0,2024-10-15,Kochi,,18.1,Poor
EMP10035,Nisha Nair,40,,Marketing,Accountant,71211.0,2021-05-28,Bangalore,,6.2,good
EMP23501,Amit Sharma,46,Male,HR,Marketing Analyst,173788.0,2015-05-08,Bengaluru,,17.3,Poor
EMP20414,Vijay Sharma,65,female,Finance,Accountant,111271.0,2020-06-13,Bengaluru,,4.4,
EMP20466,Divya Menon,22,Male,Operations,Accountant,124867.0,2023-06-23,Bengaluru,,7.0,Excellent
EMP19430,Priya Das,53,male,HR,Accountant,92665.0,2018-07-23,Pune,,11.8,good
EMP21635,Pooja Reddy,65,M,IT,,89728.0,2022-02-11,Kochi,,5.1,good
EMP24290,Divya Singh,43,male,Marketing,,174646.0,2022-06-11,Mumbai,,2.3,Poor
EMP19606,Karthik Rao,40,F,Sales,Marketing Analyst,18083.0,2018-05-04,Chennai ,,24.2,good
EMP22302,Sneha Kumar,35,Unknown,Operations,Software Engineer,98457.0,2024-10-29,Chennai ,,22.9,excellent
EMP20769,Divya Rao,22,Female,IT,Data analyst,38817.0,2022-09-13,Mumbai,,8.6,good
EMP11976,Vijay Sharma,31,female,HR,HR Executive,99517.0,2015-04-30,Hyd,,5.7,Excellent
EMP27394,Vijay Menon,25,female,Finance,Sales Executive,107043.0,2024-12-25,Kochi,,9.5,Good
EMP19661,Anjali Iyer,24,,Operations,Operations Manager,23123.0,2018-05-25,Pune,,8.2,Good
EMP21375,Amit Iyer,53,F,Sales,HR Executive,73776.0,2024-01-26,Bangalore,,11.5,good
EMP29214,Anjali Verma,54,M,Marketing,Sales Executive,89829.0,2019-10-25,Delhi,,13.9,Average
EMP16397,Sneha Kumar,47,male,HR,Marketing Analyst,145996.0,2021-10-06,Chennai,,1.6,good
EMP14531,Karthik Sharma,49,,HR,Software Engineer,98617.0,2023-08-19,Bengaluru,,1.2,
EMP22638,Pooja Sharma,30,Female,IT,HR Executive,70221.0,2015-10-29,Bangalore,,21.8,
EMP20855,Anjali Reddy,45,Female,HR,Marketing Analyst,100339.0,2015-07-14,Mumbai ,,8.7,Poor
EMP16460,Pooja Nair,54,male,Sales,software engineer,115108.0,2020-02-06,  Hyd  ,,8.0,Average
EMP29137,Priya Singh,59,Female,IT,Data Analyst,79359.0,2017-01-30,Mumbai ,,0.2,
EMP25913,Meena Iyer,50,male,Finance,Accountant,145941.0,2022-08-05,Mumbai ,,5.9,Good
EMP10253,Anjali Nair,35,Unknown,HR,Data analyst,82002.0,2017-04-20,Mumbai ,,5.5,Excellent
EMP11706,Divya Gupta,44,Male,HR,software engineer,73933.0,2023-03-01,Pune,,19.7,
EMP26957,Rahul Nair,55,female,HR,,82427.0,2018-11-30,Chennai,,0.7,
EMP28580,Vijay Rao,32,M,Sales,Data Analyst,50641.0,2022-12-31,Bangalore,,13.5,
EMP29915,Divya Verma,32,Male,HR,HR Executive,98542.0,2026-03-02,Delhi,,18.0,Excellent
EMP24714,Amit Rao,20,Male,Operations,Accountant,165484.0,2022-02-03,Mumbai ,,7.2,Poor
EMP20005,Vignesh Gupta,30,female,HR,,79731.0,2025-07-16,Bangalore,,21.2,
EMP13444,Karthik Patel,38,female,Sales,Operations Manager,74570.0,2021-07-08,Chennai,,14.4,good
EMP19006,Anjali Sharma,31,,Operations,Data Analyst,49481.0,2020-09-19,Chennai,,12.0,
