Employee_ID,Name,Age,Gender,Department,Job_Role,Salary,Joining_Date,City,Email,Experience_Years,Performance_Score
EMP22896,Karthik Patel,26,male,  Sales  ,Sales Executive,82527,2020-11-19,Kochi,suresh4428@company.com,19.0,excellent
EMP26682,Vijay Nair,62,Female,H.R,software engineer,129958,2025-02-20,Chennai,priya2998@company.com,18.5,Good
EMP12674,Vijay Singh,22,Female,Marketing,software engineer,133840,2020-10-08,Chennai ,arun6014@company.com,4.4,Average
EMP27214,Anjali Iyer,44,Male,Operations,HR Executive,31101,2025-06-24,Mumbai ,amit7102@company.com,7.0,excellent
EMP29501,Vignesh Nair,45,Male,Finance ,Sales Executive,83926,2025-01-23,Hyd,ravi1110@company.com,12.8,Average
EMP12030,Sneha Nair,47,Female,Sales,Data analyst,168582,2016-09-08,Delhi,karthik1048@company.com,1.3,Poor
EMP13714,Amit Menon,62,,Sales,Marketing Analyst,50212,2025-12-13,Hyderabad,meena6569@company.com,23.0,Good
EMP18819,Karthik Reddy,59,F,Finance,Data analyst,167254,2017-03-28,Chennai ,priya6067@company.com,0.3,Good
EMP23208,Vijay Verma,62,M,Finance,Data Analyst,71247,2022-04-08,Mumbai ,karthik221@company.com,3.1,Excellent
EMP14414,Vijay Reddy,52,,Finance,Sales Executive,43835,2015-02-20,Kochi,suresh6234@company.com,2.8,Excellent
EMP12451,Sneha Reddy,28,M,Human Resources,Accountant,79002,2018-02-25,Pune,vijay6732@company.com,14.1,good
EMP15701,Rahul Reddy,63,,IT,Marketing Analyst,146807,2024-08-23,Mumbai,sneha5544@company.com,6.3,Good
EMP27083,Vijay Kumar,28,Unknown,Sales,Accountant,not available,2025-07-28,Bangalore,karthik4003@company.com,23.9,excellent
EMP21629,Rahul Patel,20,male, IT ,Sales Executive,143339,2020-09-19,Bengaluru,vijay99@company.com,4.7,Average
EMP18017,Arun Menon,59,male,H.R,Software Engineer,23965,2023-09-06,Pune,pooja8104@company.com,22.1,Average
EMP16939,Rahul Das,49,Unknown,H.R,Sales Executive,111812,2018-12-02,Chennai ,nisha9950@company.com,8.5,N/A
EMP27884,Ravi Sharma,28,M, IT ,Data analyst,114193,2026-07-10,Chennai,anjali987@company.com,4.0,Good
EMP24593,Sneha Reddy,24,F,Operations,N/A,90601,2024-07-16,Hyd,amit1932@company.com,4.7,Poor
EMP22272,Suresh Rao,28,Female,IT,HR Executive,140369,2021-06-26,Bengaluru,pooja3599@company.com,16.6,good
EMP11934,Sneha Iyer,62,male,Finance,Operations Manager,66412,2024-01-22,Kochi,divya9399@company.com,13.1,N/A
EMP29343,Amit Kumar,39,male,Marketing,software engineer,68896,2022-05-11,Hyd,nisha3593@company.com,10.8,Excellent
EMP13884,Amit Das,37,Unknown,Sales,software engineer,101436,2022-12-29,Delhi,priya9622@company.com,21.7,
EMP22565,Suresh Iyer,20,,Finance ,Marketing Analyst,19600,2023-11-25,Mumbai,vignesh9497@company.com,0.2,Average
EMP13862,Vijay Nair,25,female,H.R,Operations Manager,26823,2020-03-14,Hyd,meena1881@company.com,10.4,Poor
EMP22354,Sneha Sharma,19,female, IT ,software engineer,103505,2023-12-14,Mumbai ,sneha9207@company.com,19.6,Poor
EMP14268,Meena Singh,19,,Marketing,Accountant,61108,2024-03-14,Mumbai,priya7166@company.com,7.7,Excellent
EMP25488,Suresh Singh,48,Female,H.R,Accountant,76508,2025-10-02,Hyd,divya3921@company.com,3.6,excellent
EMP14353,Meena Menon,22,M,it,N/A,43139,2019-09-07,Pune,divya7937@company.com,18.6,Excellent
EMP21100,Priya Menon,51,,Marketing,Software Engineer,67380,2024-01-08,Chennai ,vijay1101@company.com,23.0,Poor
EMP15029,Vignesh Reddy,57,M,Sales,software engineer,106241,2024-04-11,Chennai,vijay3674@company.com,4.4,Average
EMP19381,Meena Das,49,Unknown,Marketing,HR Executive,96014,2024-12-14,Mumbai ,pooja3094@company.com,13.3,Good
EMP22799,Meena Singh,40,female,Marketing,HR Executive,105134,2015-06-26,Pune,ravi8058@company.com,1.8,Good
EMP16641,Nisha Rao,57,F,H.R,Software Engineer,50233,2025-09-09,Bangalore,pooja160@company.com,23.9,
EMP26909,Anjali Kumar,32,,it,Operations Manager,114365,2024-10-19,Delhi,amit4051@company.com,24.4,good
EMP23810,Nisha Patel,29,M,IT,Marketing Analyst,102073,2024-09-16,  Hyd  ,vijay6924@company.com,2.3,Good
EMP10953,Sneha Kumar,30,M,Finance,Sales Executive,71042,2025-04-12,Hyd,suresh4364@company.com,17.9,
EMP21193,Pooja Nair,43,Female,Human Resources,HR Executive,152224,unknown,Hyd,anjali6859@company.com,0.3,
EMP17399,Meena Rao,53,F,HR,Data Analyst,43928,2018-11-01,Bengaluru,nisha5351@company.com,19.6,Good
EMP13056,Nisha Sharma,44,M,Sales,Operations Manager,153560,2020-07-17,Kochi,pooja3591@company.com,6.0,Average
EMP25537,Meena Iyer,64,Unknown,it,N/A,158000,2018-08-27,Hyd,divya1016@company.com,19.9,
EMP19851,Karthik Das,20,Male,Finance ,software engineer,87170,2019-12-26,Bangalore,ravi7125@company.com,9.2,N/A
EMP27193,Sneha Verma,53,female,Operations,Marketing Analyst,79759,2017-07-20,Bangalore,ravi6802@company.com,22.2,
EMP11897,Amit Singh,18,male,H.R,Data Analyst,60069,2022-11-16,Hyd,suresh2903@company.com,3.3,N/A
EMP14162,Meena Singh,29,Unknown, IT ,software engineer,131961,2022-05-14,Pune,nisha9000@company.com,10.9,N/A
EMP18802,Meena Sharma,47,female,it,Data analyst,104072,2024-09-02,Mumbai,priya2695@company.com,16.7,Poor
EMP17551,Karthik Sharma,43,female,H.R,Data Analyst,48373,2018-12-31,Mumbai,divya6728@company.com,16.2,Average
EMP24326,Arun Kumar,21,F, IT ,Software Engineer,153717,2022-07-24,Mumbai,anjali1579@company.com,5.1,Average
EMP20096,Vijay Menon,61,female,it,Marketing Analyst,30839,2023-09-17,Kochi,anjali6156@company.com,4.9,
EMP19506,Meena Das,32,F,Finance,Marketing Analyst,58687,2017-06-05,Chennai ,anjali9992@company.com,22.8,Good
EMP17330,Pooja Iyer,40,,it,Accountant,126375,2022-10-28,Bangalore,rahul4529@company.com,5.4,
EMP24877,Nisha Sharma,39,Female,Operations,N/A,19093,2025-04-25,Kochi,vignesh7083@company.com,6.2,good
EMP12715,Sneha Singh,48,male,Sales,Software Engineer,21278,2023-11-19,Pune,priya7412@company.com,11.8,Average
EMP23819,Nisha Verma,27,Unknown, IT ,Marketing Analyst,41950,2015-05-05,Hyderabad,divya3829@company.com,20.0,Average
EMP15595,Suresh Verma,62,M,Finance ,Software Engineer,130536,2015-10-27,Bengaluru,meena3314@company.com,7.0,
EMP18116,Pooja Gupta,37,Unknown,Finance,Operations Manager,78690,2015-04-22,Mumbai,vijay4701@company.com,15.5,
EMP10406,Sneha Nair,39,,Marketing,N/A,103880,2025-10-04,Kochi,priya6572@company.com,13.3,Poor
EMP25829,Nisha Das,42,M,Marketing,Operations Manager,154041,2024-08-09,Kochi,sneha6903@company.com,10.9,Good
EMP26688,Priya Nair,48,Male,Human Resources,software engineer,73691,2018-01-06,Pune,amit3051@company.com,16.4,
EMP14075,Ravi Nair,46,male,H.R,Data Analyst,138260,2023-02-10,Hyderabad,karthik6272@company.com,13.1,
EMP17120,Karthik Nair,36,F,H.R,Sales Executive,65954,15-03-2021,Mumbai,priya2810@company.com,21.0,good
EMP17323,Pooja Rao,42,M,Finance ,Operations Manager,108671,2019-07-18,Hyd,anjali7492@company.com,9.1,N/A
EMP20052,Karthik Sharma,26,female,Marketing,HR Executive,86583,2022-07-14,Hyd,divya3971@company.com,10.3,Average
EMP12541,Vijay Iyer,29,female,Finance,HR Executive,158290,2022-04-22,Hyderabad,arun2498@company.com,4.0,excellent
EMP15714,Nisha Iyer,63,male, IT ,Marketing Analyst,85959,2018-01-07,Delhi,sneha6965@company.com,4.6,Excellent
EMP21776,Rahul Patel,65,M,Finance ,Operations Manager,135943,2021-05-12,Mumbai ,priya2335@company.com,7.1,Poor
EMP13087,Vignesh Singh,20,,IT,Data analyst,146598,2025-06-04,Hyderabad,divya7014@company.com,15.4,excellent
EMP26146,Vignesh Sharma,23,male,Marketing,N/A,91616,2015-05-01,Chennai ,nisha3737@company.com,14.7,N/A
EMP26638,Anjali Nair,39,M,IT,Marketing Analyst,107826,2021-03-15,Bengaluru,priya7818@company.com,17.9,Good
EMP28876,Amit Reddy,47,male,H.R,Operations Manager,50000 INR,2025-05-27,Pune,divya4204@company.com,2.6,N/A
EMP10657,Anjali Rao,20,Female,it,Accountant,117647,2016-07-09,Pune,vijay3296@company.com,17.4,excellent
EMP23655,Suresh Sharma,47,female,IT,Data Analyst,112480,2021-07-18,Chennai,ravi581@company.com,17.8,Poor
EMP22899,Vignesh Verma,29,male,IT,Software Engineer,91002,2022-02-15,Pune,priya6893@company.com,13.1,Average
EMP14360,Rahul Kumar,34,M,IT,software engineer,159876,2024-12-03,Bangalore,vignesh6089@company.com,3.4,N/A
EMP16093,Amit Menon,65,M,Human Resources,Data analyst,61821,2023-07-15,Hyderabad,amit3261@company.com,7.4,
EMP26684,Sneha Kumar,50,M,IT,software engineer,101939,2020-07-24,Bangalore,karthik705@company.com,7.5,good
EMP18155,Arun Kumar,56,Female,Sales,Accountant,179819,2017-10-29,Bangalore,sneha6776@company.com,4.7,N/A
EMP16095,Vignesh Gupta,27,F,  it  ,Operations Manager,46882,2023-02-20,Chennai ,priya1455@company.com,1.6,Poor
EMP15366,Karthik Gupta,22,male,Finance,Marketing Analyst,133365,2015-05-16,Hyderabad,divya1360@company.com,24.2,Poor
EMP20935,Pooja Sharma,45,Male,Finance,HR Executive,-23644,2019-07-08,Hyderabad,meena2021@company.com,24.5,Poor
EMP21411,Pooja Singh,49,male,Marketing,Accountant,18817,2019-09-02,Bangalore,rahul8158@company.com,16.1,excellent
EMP28617,Sneha Iyer,55,Unknown,Sales,Operations Manager,138687,2023-10-30,Bangalore,suresh8562@company.com,7.4,N/A
EMP25624,Meena Nair,62,,HR,Data Analyst,111216,2023-03-26,Delhi,arun4359@company.com,18.0,N/A
EMP15055,Meena Kumar,18,F,H.R,Accountant,91622,2016-07-12,Bangalore,nisha2726@company.com,12.9,good
EMP27864,Pooja Nair,28,M,Finance,Data Analyst,148830,2022-03-22,Hyd,invalidemail,13.4,N/A
EMP21000,Karthik Menon,34,M,Sales,N/A,111918,2015-01-03,Bangalore,divya5840@company.com,21.7,Average
EMP13898,Karthik Sharma,53,F,Human Resources,Sales Executive,61487,2024-07-28,Delhi,divya9786@company.com,23.2,Good
EMP12376,Suresh Menon,59,Unknown,H.R,Data analyst,137517,2018-03-27,Delhi,divya5741@company.com,13.8,
EMP12332,Sneha Iyer,39,Unknown,IT,Operations Manager,65133,2019-08-27,Chennai ,karthik4934@company.com,20.0,Good
EMP27345,Amit Sharma,36,Female,Marketing,Marketing Analyst,172005,2019-06-21,Kochi,nisha983@company.com,21.9,good
EMP11174,Meena Iyer,27,female,it,Marketing Analyst,175452,2016-03-21,Hyderabad,arun4226@company.com,22.0,good
EMP24284,Priya Rao,24,Male,Human Resources,Operations Manager,23386,2020-10-23,Chennai ,vijay8981@company.com,9.0,excellent
EMP19679,Rahul Nair,46,Male,Finance,software engineer,80155,2015-08-08,Hyd,anjali7220@company.com,22.4,Good
EMP14036,Meena Gupta,,Unknown,HR,Software Engineer,167224,2015-03-14,Chennai ,vijay7314@company.com,6.4,good
EMP18667,Ravi Patel,56,Female,Operations,Data analyst,124344,2021-10-04,Mumbai ,rahul7479@company.com,2.3,Average
EMP10583,Pooja Reddy,55,Male,Finance ,Accountant,111721,2018-12-05,Hyderabad,karthik8947@company.com,19.8,N/A
EMP24247,Divya Rao,56,Male,Marketing,software engineer,23729,2022-12-07,Bangalore,divya7004@company.com,17.0,Poor
EMP21691,Vignesh Iyer,37,,Finance,Sales Executive,139594,2021-05-15,Chennai ,rahul4415@company.com,24.3,Good
EMP21829,Rahul Kumar,21,male,Sales,software engineer,94539,2016-01-01,Bangalore,priya3682@company.com,12.5,Poor
EMP21910,Pooja Das,49,female,H.R,Accountant,48614,2022-01-14,Chennai,suresh3617@company.com,8.0,good
EMP19565,Rahul Menon,36,,HR,Data Analyst,50115,2024-06-02,Hyd,divya6897@company.com,6.7,Excellent
EMP17708,Karthik Patel,50,male,it,Operations Manager,88599,2025-10-05,Chennai ,amit4836@company.com,20.9,
EMP17019,Amit Rao,49,M,Finance,Data analyst,94467,2015-12-07,Bengaluru,suresh8055@company.com,1.8,Good
EMP19396,Suresh Rao,N/A,Male,Sales,Accountant,100613,2024-06-06,Hyd,priya5860@company.com,13.1,Good
EMP10579,Rahul Kumar,47,Male,Finance,Software Engineer,146251,2020-12-07,  Bangalore  ,vijay8876@company.com,0.3,excellent
EMP17632,Vijay Nair,37,female,Sales,Data analyst,164673,2024-10-11,Delhi,pooja5168@company.com,22.4,Good
EMP18449,Rahul Reddy,55,Female, IT ,Accountant,63048,2026-07-04,Delhi,amit5670@company.com,1.6,good
EMP22292,Anjali Iyer,33,Female,Finance,Sales Executive,69497,2017-05-02,Kochi,pooja141@company.com,16.6,excellent
EMP12397,Vignesh Reddy,57,male,Finance,software engineer,97718,2022-07-27,Mumbai ,karthik6528@company.com,8.9,Average
EMP22095,Ravi Iyer,43,Female,it,Data analyst,117187,2023-02-08,Chennai,sneha5515@company.com,3.7,good
EMP23575,Ravi Iyer,55,female,it,HR Executive,23313,2023-01-03,Mumbai,rahul8162@company.com,15.4,Average
EMP13429,Nisha Verma,18,Female,Human Resources,Sales Executive,47571,2024-06-26,Hyd,ravi1958@company.com,14.8,Excellent
EMP17720,Sneha Das,32,M,Finance ,Operations Manager,42525,2016-05-03,Kochi,vignesh3812@company.com,15.3,excellent
EMP29970,Sneha Nair,24,female,Finance,Sales Executive,152302,2023-11-30,Hyd,karthik7457@company.com,5.3,Average
EMP21024,Meena Rao,51,female,Human Resources,Software Engineer,164342,2023-03-06,Mumbai ,ravi5289@company.com,12.7,good
EMP13874,Meena Das,32,Unknown,it,Sales Executive,138211,2017-02-14,Chennai ,nisha3093@company.com,4.9,Excellent
EMP15063,Arun Singh,38,female,Marketing,software engineer,80055,2017-06-23,Hyderabad,vignesh1586@company.com,17.2,Average
EMP20556,Nisha Menon,51,F,Human Resources,Software Engineer,97791,2023-08-04,Pune,vignesh8312@company.com,19.4,
EMP14857,Suresh Rao,25,F,Marketing,software engineer,116434,2024-01-16,Bangalore,rahul9339@company.com,10.7,good
EMP23377,Rahul Gupta,54,male,IT,Operations Manager,87304,2024-09-03,Hyd,arun3229@company.com,12.4,Average
EMP23336,Vignesh Das,26,,H.R,Data analyst,149153,2015-01-19,Hyd,pooja5845@company.com,20.9,good
EMP21523,Divya Patel,48,,Sales,Data analyst,36353,2015-07-21,Delhi,amit8499@company.com,0.7,N/A
EMP29029,  Arun Das  ,31,male,H.R,Operations Manager,66726,2015-09-21,Mumbai ,vignesh6077@company.com,13.2,Good
EMP18346,Ravi Das,21,Male,H.R,Data analyst,162543,2021-09-08,Hyd,suresh279@company.com,6.8,Good
EMP16379,Nisha Gupta,46,Unknown,it,Sales Executive,37452,2019-06-15,Pune,sneha3176@company.com,23.4,Average
EMP11466,Anjali Iyer,48,, IT ,Data Analyst,156400,2021-09-09,Delhi,divya8786@company.com,20.4,N/A
EMP15623,Priya Iyer,42,female,Sales,N/A,60920,2024-01-08,Chennai ,pooja9422@company.com,2.0,N/A
EMP29059,Rahul Rao,38,Female,Operations,Marketing Analyst,104326,2020-02-22,Chennai ,meena2479@company.com,20.8,Good
EMP27659,Arun Verma,62,female, IT ,software engineer,177084,2024-03-29,Chennai,anjali5618@company.com,20.3,Poor
EMP19929,Pooja Kumar,45,F,it,Data analyst,123951,2020-05-23,Delhi,meena2152@company.com,6.8,Excellent
EMP20127,Pooja Das,33,M,Sales,Accountant,34293,2024-10-15,Delhi,vignesh5324@company.com,0.7,N/A
EMP16695,Suresh Gupta,20,Male,it,N/A,92134,2021-10-02,Chennai ,amit1330@company.com,19.8,Excellent
EMP13886,Meena Rao,46,F, IT ,Software Engineer,151692,2017-01-19,Mumbai ,divya2708@company.com,5.4,
EMP16884,Suresh Nair,26,F, IT ,Accountant,60052,2015-11-23,Bangalore,vignesh9747@company.com,7.0,good
EMP13182,Suresh Menon,20,female,Operations,N/A,53433,2021-05-27,Bangalore,amit4100@company.com,17.3,Poor
EMP29320,Ravi Das,65,Female,Finance,HR Executive,89148,2020-10-30,Mumbai,vijay602@company.com,3.8,
EMP28071,Anjali Reddy,43,male,Sales,Data Analyst,152722,2026-07-24,Hyd,suresh9276@company.com,14.4,
EMP14891,Suresh Menon,64,F,HR,Software Engineer,26593,2026-04-15,Hyderabad,vijay2684@company.com,1.0,Excellent
EMP26411,Karthik Das,55,,HR,Data Analyst,153130,2015-09-04,Pune,divya7184@company.com,17.8,Excellent
EMP16612,Arun Reddy,29,Male,it,HR Executive,22160,2024-10-12,Chennai ,karthik9311@company.com,20.0,Poor
EMP24671,Priya Verma,42,M,IT,Accountant,41961,2024-04-15,Pune,divya4667@company.com,2.8,Good
EMP26372,Karthik Singh,60,,Human Resources,software engineer,165901,2019-12-24,Bengaluru,meena509@company.com,21.2,excellent
EMP21490,Anjali Verma,49,male, IT ,Software Engineer,58756,2019-11-30,Kochi,divya4294@company.com,9.8,Excellent
EMP26522,Karthik Menon,41,Female,it,Operations Manager,98656,2021-11-03,Mumbai,divya7725@company.com,17.3,Good
EMP26820,  Karthik Singh  ,34,, IT ,N/A,165965,2018-01-09,Kochi,vignesh3478@company.com,17.0,Excellent
EMP24801,Karthik Sharma,47,female,H.R,Operations Manager,163603,2019-07-25,Delhi,amit1242@company.com,16.6,N/A
EMP22350,Priya Menon,33,M,HR,Operations Manager,178044,2015-03-16,Chennai ,ravi4505@company.com,17.5,Poor
EMP13082,Arun Rao,37,M,Finance,N/A,145866,2019-01-11,Chennai ,anjali9700@company.com,2.2,
EMP19391,Priya Das,39,,Marketing,Sales Executive,69911,2017-09-19,Bangalore,meena9710@company.com,16.5,Excellent
EMP16238,Vijay Kumar,43,F,Marketing,Data Analyst,56880,2016-03-20,Chennai ,priya2385@company.com,7.0,good
EMP26386,Suresh Das,19,Female,Operations,software engineer,114027,2025-11-02,Pune,sneha4591@company.com,21.6,Excellent
EMP16988,Priya Das,37,Unknown,Marketing,Accountant,96188,2019-07-19,Bengaluru,vignesh4228@company.com,9.0,Excellent
EMP13659,Anjali Patel,58,male,HR,Marketing Analyst,104491,2020-09-21,Chennai ,rahul9426@company.com,19.6,Poor
EMP17313,Vijay Gupta,32,Male,it,Sales Executive,58578,2026-03-30,Hyderabad,anjali5553@company.com,8.2,Good
EMP11882,Nisha Kumar,28,female, IT ,Software Engineer,155925,2017-10-16,Hyderabad,karthik240@company.com,3.2,good
EMP11413,Divya Sharma,36,F, IT ,N/A,148546,2015-02-07,Kochi,arun2924@company.com,3.7,good
EMP16864,Meena Singh,23,Unknown,Human Resources,N/A,101976,2018-05-28,Mumbai ,priya4286@company.com,9.0,Good
EMP13108,Suresh Kumar,58,female,Finance,software engineer,116325,2024-07-04,Chennai,rahul1692@company.com,16.1,Poor
EMP10604,Priya Kumar,39,Female,Human Resources,software engineer,130536,2021-02-23,Hyderabad,arun5595@company.com,17.2,Poor
EMP17991,Sneha Rao,50,Unknown,Operations,Data analyst,45813,2024-03-11,Kochi,anjali8064@company.com,13.5,Poor
EMP13413,Vignesh Menon,32,Male,Finance ,software engineer,140318,2017-05-15,Bangalore,anjali4190@company.com,2.9,Poor
EMP22533,Rahul Nair,41,Male,Finance ,HR Executive,173551,2023-03-23,Kochi,amit5783@company.com,0.4,
EMP18504,Anjali Sharma,45,,Sales,Data Analyst,70550,2020-02-10,Hyderabad,rahul9850@company.com,17.1,Excellent
EMP28354,Arun Menon,46,Female,Human Resources,Marketing Analyst,156587,2022-11-07,Delhi,nisha7718@company.com,8.9,N/A
EMP25344,Divya Sharma,24,,it,Software Engineer,48257,2022-04-11,Chennai ,suresh4644@company.com,0.8,good
EMP13809,Vijay Iyer,-,male,HR,Data analyst,126432,2024-08-18,Bengaluru,karthik7033@company.com,21.2,
EMP15778,Divya Iyer,49,Male,Finance,Data Analyst,33126,2021-10-21,Mumbai,pooja5555@company.com,23.7,excellent
EMP24849,Priya Patel,49,Male,H.R,Software Engineer,175473,2018-04-28,Pune,divya3456@company.com,23.5,good
EMP18803,Arun Verma,22,Female,Sales,Accountant,167739,2022-02-07,Kochi,priya4295@company.com,17.6,good
EMP14977,Divya Kumar,43,,it,Software Engineer,20311,2018-01-17,Chennai,nisha7718@company.com,1.1,good
EMP14926,Amit Patel,62,Unknown,it,N/A,49809,2015-03-14,Chennai ,nisha8292@company.com,9.6,Excellent
EMP23275,Divya Patel,51,F,Human Resources,Marketing Analyst,159102,2015-10-26,Bengaluru,ravi5682@company.com,22.1,excellent
EMP23878,Vignesh Sharma,42,,Finance ,HR Executive,59075,2022-10-06,Pune,amit8911@company.com,15.1,Poor
EMP16497,Arun Menon,21,Female,Human Resources,Marketing Analyst,143629,2015-03-18,Mumbai,meena9445@company.com,8.8,Good
EMP19361,Karthik Sharma,58,female,IT,Data Analyst,102399,2016-02-05,Hyderabad,priya8548@company.com,13.4,
EMP13223,Amit Das,37,Unknown,Operations,Sales Executive,147213,2022-01-23,Chennai ,pooja8666@company.com,5.7,N/A
EMP15748,Divya Iyer,23,M,Finance,Operations Manager,58131,2020-12-28,Chennai ,suresh3946@company.com,20.4,Excellent
EMP10147,Priya Patel,48,Female,Finance,Accountant,69128,2020-09-01,Chennai,divya2989@company.com,13.7,good
EMP11918,Arun Verma,64,M,IT,Marketing Analyst,165936,2022-06-25,Chennai,priya5674@company.com,14.9,good
EMP15109,Amit Patel,57,Female,HR,HR Executive,46711,2024-11-11,Mumbai ,amit3151@company.com,21.0,
EMP21412,Vijay Kumar,24,female,Operations,Data analyst,143457,2025-04-01,Mumbai ,ravi9644@company.com,16.9,Excellent
EMP23560,Arun Menon,56,male,HR,Sales Executive,179400,2025-05-21,Mumbai,pooja9805@company.com,11.8,good
EMP21180,Meena Iyer,41,Unknown,  Sales  ,Software Engineer,128511,2025-03-24,Pune,vignesh7785@company.com,1.4,Poor
EMP20180,Nisha Sharma,50,Female,Sales,HR Executive,41409,2021-03-15,Pune,vijay1500@company.com,8.7,Excellent
EMP27246,Sneha Nair,33,, IT ,Operations Manager,119378,2022-06-28,Mumbai,nisha5900@company.com,21.7,good
EMP13964,Anjali Nair,35,F,HR,HR Executive,124517,2023-11-22,Bangalore,anjali6723@company.com,24.3,N/A
EMP20044,Priya Sharma,28,M, IT ,Accountant,126649,2023-09-01,Bangalore,ravi8893@company.com,24.2,N/A
EMP24250,Meena Singh,52,Unknown,Operations,Operations Manager,40889,2017-12-15,Hyderabad,priya9141@company.com,9.3,excellent
EMP24338,Amit Patel,46,F,HR,Data analyst,71822,2018-02-06,Hyderabad,pooja2156@company.com,17.5,Good
EMP13921,Suresh Kumar,36,Male,Sales,software engineer,123706,2024-01-05,Bangalore,ravi8352@company.com,3.8,Excellent
EMP24486,Amit Patel,63,female,Finance,Marketing Analyst,46090,2022-09-24,Hyderabad,priya7047@company.com,4.2,Good
EMP25269,Ravi Rao,60,,Sales,Marketing Analyst,156103,2021-06-24,Hyderabad,pooja5039@company.com,12.9,N/A
EMP19073,Priya Patel,34,female,H.R,Accountant,130376,2025-08-25,Kochi,anjali9699@company.com,18.6,Excellent
EMP29314,Vijay Patel,22,female,Sales,Sales Executive,169283,2018-09-20,Chennai,arun3144@company.com,3.8,Poor
EMP15620,Divya Singh,57,,HR,N/A,50510,2016-09-03,Chennai ,meena2454@company.com,6.6,N/A
EMP11936,Meena Singh,29,Male,Finance,HR Executive,91293,2019-03-31,Bangalore,ravi4104@company.com,13.4,Excellent
EMP14027,Suresh Singh,43,Unknown,Finance ,Marketing Analyst,42343,2019-03-11,Delhi,sneha1032@company.com,2.6,good
EMP26842,Rahul Gupta,65,M,H.R,Marketing Analyst,108956,2023-11-29,Mumbai ,suresh5732@company.com,13.6,N/A
EMP10026,Sneha Gupta,19,F,Operations,Operations Manager,124314,2023-11-18,Hyd,amit118@company.com,24.4,Average
EMP17388,Amit Menon,46,Unknown,HR,Data Analyst,63559,2025-03-26,Pune,vignesh176@company.com,0.8,
EMP29610,Sneha Verma,39,Unknown,HR,Data Analyst,161707,2016-06-08,Pune,nisha5948@company.com,20.2,Excellent
EMP23600,Arun Das,54,M,Operations,N/A,49479,2025-01-26,Chennai,vignesh4066@company.com,5.2,
EMP15536,Nisha Singh,39,male,Operations,software engineer,92047,2026-05-07,Bengaluru,suresh8233@company.com,4.4,Average
EMP28096,Amit Verma,52,male,Sales,Marketing Analyst,157323,2022-11-23,Chennai,vijay8315@company.com,6.9,good
EMP16160,Priya Singh,57,Female,it,Accountant,37342,2024-03-29,Chennai,sneha444@company.com,21.6,excellent
EMP21076,Anjali Nair,47,female,IT,Operations Manager,172794,2019-04-29,Chennai,rahul5980@company.com,7.0,Average
EMP10744,Ravi Nair,41,, IT ,software engineer,36709,2018-06-29,Hyderabad,amit2612@company.com,18.3,Excellent
EMP19182,Pooja Das,47,male,Human Resources,Software Engineer,163611,2016-04-07,Chennai,ravi8931@company.com,2.4,excellent
EMP19189,Rahul Kumar,46,female,Operations,Sales Executive,139310,2019-06-09,Delhi,rahul7824@company.com,7.6,Good
EMP17721,Pooja Das,28,Female,IT,Data analyst,123720,2020-11-25,Chennai,meena7234@company.com,22.0,excellent
EMP14420,Arun Menon,36,Female,Human Resources,N/A,179109,2021-03-13,Hyderabad,arun6496@company.com,13.0,excellent
EMP13500,Nisha Verma,31,M,Sales,N/A,65586,2020-02-07,Bangalore,suresh5900@company.com,14.0,excellent
EMP12443,Pooja Iyer,44,male,it,Sales Executive,171042,2022-08-28,Hyd,anjali6948@company.com,13.7,good
EMP11496,Karthik Nair,57,M,Marketing,Marketing Analyst,85842,2021-03-07,Delhi,amit3163@company.com,11.1,Good
EMP23488,Pooja Das,33,Male,HR,Operations Manager,53634,2024-10-18,Chennai ,meena9251@company.com,0.8,Excellent
EMP16329,Divya Gupta,45,,Marketing,HR Executive,21849,2015-03-03,Chennai ,vignesh6986@company.com,10.3,Good
EMP12778,Rahul Gupta,38,Male,Sales,Data Analyst,73678,2023-09-16,Hyderabad,ravi2035@company.com,0.9,excellent
EMP12613,Vignesh Menon,45,female,it,Software Engineer,126562,2025-05-27,Bengaluru,karthik1451@company.com,4.3,good
EMP19521,Divya Das,38,Unknown,Human Resources,Marketing Analyst,106496,2023-01-09,Chennai ,karthik5959@company.com,0.8,excellent
EMP22685,Rahul Gupta,37,Male,Finance ,Sales Executive,19062,2018-12-10,Chennai ,rahul8986@company.com,3.1,Good
EMP20265,Sneha Das,41,F,Finance ,Sales Executive,177569,2015-12-26,Delhi,karthik2418@company.com,8.6,
EMP13332,Sneha Das,45,F,H.R,Operations Manager,163039,2024-05-17,Mumbai,karthik7167@company.com,3.1,excellent
EMP18278,Nisha Nair,24,female,Sales,Data Analyst,40608,2020-08-18,Chennai,anjali1323@company.com,3.4,Poor
EMP28938,Karthik Das,29,male,Operations,Data Analyst,69357,2022-06-07,Hyderabad,arun3610@company.com,4.7,Poor
EMP29682,Sneha Reddy,45,Male,Sales,Accountant,109797,2016-11-30,Kochi,ravi7160@company.com,22.2,good
EMP25242,Sneha Verma,19,F,Marketing,Data analyst,159949,2022-09-28,Pune,suresh8367@company.com,10.2,Good
EMP12249,Karthik Singh,24,M,it,Software Engineer,116426,2018-09-15,Hyderabad,amit1419@company.com,0.8,
EMP18517,Meena Sharma,61,,Operations,Accountant,91410,2015-04-19,Mumbai,arun3600@company.com,18.6,Poor
